frame,face_detected,label,confidence,p0,p1,p2,p3,p4,p5,p6,p7
150,1,2,0.658356,0.18291824,0.01385946,0.65835643,0.00538294,0.00326199,0.05234415,0.01876395,0.06511296
151,1,2,0.741708,0.20586909,0.00572639,0.74170804,0.00419373,0.00207167,0.02057340,0.00425373,0.01560401
152,1,2,0.753844,0.14868174,0.00946360,0.75384450,0.00201572,0.00165154,0.04756751,0.00607134,0.03070420
153,1,2,0.501236,0.34812585,0.02009283,0.50123614,0.01355905,0.00254114,0.02278736,0.00455767,0.08710000
154,1,2,0.720826,0.15428063,0.01796721,0.72082615,0.00861654,0.00531766,0.05238258,0.00503554,0.03557363
155,1,2,0.481550,0.15548864,0.09380004,0.48155031,0.03907669,0.01400274,0.14738096,0.00964502,0.05905561
156,1,2,0.479723,0.39350420,0.01899463,0.47972336,0.02390015,0.00700692,0.02698618,0.00620760,0.04367688
157,1,2,0.802931,0.06707274,0.01969576,0.80293137,0.01775463,0.01024495,0.05773549,0.00245180,0.02211328
158,1,2,0.676281,0.16917799,0.03139031,0.67628056,0.02216898,0.00787268,0.03076216,0.01098316,0.05136408
159,1,2,0.792706,0.06970639,0.02123572,0.79270583,0.00498894,0.00312285,0.05907916,0.01102258,0.03813851
160,1,2,0.787528,0.07595587,0.01489464,0.78752786,0.00682551,0.00446190,0.06731797,0.00783019,0.03518613
161,1,2,0.836315,0.06584051,0.00794248,0.83631492,0.00507963,0.00347681,0.06468215,0.00305014,0.01361334
162,1,2,0.794393,0.09850609,0.00593048,0.79439342,0.01223857,0.00602320,0.06956762,0.00521028,0.00813030
163,1,2,0.633470,0.20501676,0.00610837,0.63346964,0.05834919,0.01127021,0.07587589,0.00533204,0.00457783
164,1,2,0.582766,0.31843147,0.00567088,0.58276564,0.02396870,0.00780900,0.04895586,0.00521623,0.00718237
165,1,2,0.735726,0.17408426,0.00255556,0.73572594,0.01438017,0.00506153,0.05687172,0.00640751,0.00491322
166,1,2,0.708085,0.14282677,0.00341643,0.70808548,0.02769297,0.00620916,0.10468815,0.00300082,0.00408029
167,1,2,0.626166,0.62616569,0.00871397,0.19327426,0.02864705,0.00262499,0.13169290,0.00299604,0.00588514
168,1,0,0.450829,0.45082918,0.01308325,0.39683157,0.03073870,0.00541741,0.08250081,0.00849273,0.01210649
169,1,0,0.610104,0.31861356,0.00411861,0.61010420,0.01357349,0.00424897,0.03972242,0.00377612,0.00584261
170,1,2,0.725918,0.20516030,0.00303456,0.72591764,0.01539875,0.00558439,0.03535729,0.00527331,0.00427375
171,1,2,0.649243,0.19697192,0.00543811,0.64924294,0.01819761,0.01088315,0.09571482,0.01424247,0.00930904
172,1,2,0.646334,0.23509647,0.00418083,0.64633358,0.01458507,0.00812799,0.07739872,0.00747927,0.00679807
173,1,2,0.763269,0.16130351,0.00333963,0.76326936,0.00896901,0.00617662,0.04188536,0.00794298,0.00711361
174,1,2,0.696385,0.25973478,0.00248105,0.69638497,0.00667718,0.00372978,0.01455353,0.00825273,0.00818590
175,1,2,0.519984,0.43015623,0.00371123,0.51998413,0.01198379,0.00617195,0.01566460,0.00527860,0.00704951
176,1,2,0.621848,0.31945616,0.00522268,0.62184805,0.01171905,0.00497650,0.01838836,0.00724625,0.01114286
177,1,2,0.764254,0.16700548,0.00476778,0.76425368,0.00505355,0.00387450,0.04073482,0.00559775,0.00871244
178,1,2,0.719724,0.22497749,0.00479094,0.71972358,0.00492875,0.00217757,0.03326621,0.00316743,0.00696813
179,1,2,0.566830,0.37445837,0.00637545,0.56683046,0.00719211,0.00248863,0.02130865,0.00410748,0.01723881
180,1,2,0.481439,0.48143885,0.00648032,0.45613730,0.01342391,0.00235721,0.02612497,0.00359079,0.01044657
181,1,2,0.899956,0.06903461,0.00118597,0.89995575,0.00322077,0.00189917,0.01803433,0.00332168,0.00334781
182,1,0,0.604509,0.60450876,0.00770260,0.32845172,0.01515455,0.00338566,0.01550627,0.00972204,0.01556841
183,1,2,0.637337,0.31938839,0.00320934,0.63733679,0.01256842,0.00384593,0.01040400,0.00711263,0.00613459
184,1,2,0.534270,0.41132292,0.00598720,0.53426951,0.01125559,0.00345500,0.01509794,0.00611910,0.01249269
185,1,2,0.823981,0.15142848,0.00200645,0.82398069,0.00350783,0.00259772,0.00755801,0.00360482,0.00531599
186,1,2,0.651618,0.30714950,0.00353541,0.65161806,0.00644797,0.00249203,0.01700759,0.00532238,0.00642703
187,1,2,0.800702,0.16742735,0.00195887,0.80070215,0.00490946,0.00339629,0.00974821,0.00582552,0.00603226
