frame,face_detected,label,confidence,p0,p1,p2,p3,p4,p5,p6,p7
212,1,2,0.359739,0.33745715,0.01357793,0.35973880,0.04218124,0.01190203,0.03624902,0.01997726,0.17891659
213,1,0,0.628062,0.62806171,0.01216594,0.11029956,0.01362471,0.00318763,0.01979632,0.01032673,0.20253758
214,1,0,0.681868,0.68186837,0.01254313,0.13855392,0.02300748,0.00427864,0.02141964,0.00918820,0.10914063
215,1,0,0.726256,0.72625571,0.00895769,0.06165889,0.01045533,0.00256902,0.00920488,0.00745311,0.17344536
216,1,0,0.695611,0.69561064,0.01609618,0.05788702,0.01736545,0.00293275,0.01568131,0.00835328,0.18607350
217,1,0,0.647395,0.64739519,0.01403471,0.10017117,0.01660822,0.00277975,0.01873151,0.00973578,0.19054371
218,1,0,0.632880,0.63288003,0.00799651,0.15539892,0.02176175,0.00337719,0.03638101,0.01655902,0.12564576
219,1,0,0.790470,0.79046965,0.00826030,0.04436165,0.02563026,0.00262723,0.01155189,0.00853861,0.10856032
220,1,0,0.622136,0.62213600,0.00693046,0.22366981,0.03280757,0.00722925,0.02463766,0.02412149,0.05846779
221,1,0,0.736634,0.73663384,0.00723798,0.06319893,0.04563377,0.00796439,0.01286757,0.01534389,0.11111964
222,1,0,0.683987,0.68398678,0.00716801,0.13657214,0.01881055,0.00475484,0.01189698,0.01826862,0.11854203
223,1,0,0.617993,0.61799252,0.00952642,0.10953999,0.02755417,0.00418721,0.01750959,0.01144327,0.20224681
224,1,0,0.688396,0.68839622,0.01018876,0.09275100,0.02799153,0.00508039,0.01906399,0.01999249,0.13653567
225,1,0,0.697848,0.69784850,0.00826846,0.13059194,0.02377746,0.00522910,0.01102252,0.01695989,0.10630223
226,1,0,0.741551,0.74155110,0.00486809,0.12012368,0.01104865,0.00269192,0.00966365,0.01649638,0.09355642
227,1,0,0.650878,0.65087837,0.00835691,0.06903008,0.02550388,0.00417876,0.01344762,0.01540080,0.21320356
228,1,0,0.567714,0.56771445,0.01202983,0.04105527,0.00929379,0.00142137,0.01024533,0.01089998,0.34733999
229,1,0,0.586188,0.58618850,0.01542590,0.10335661,0.01435522,0.00283592,0.01683148,0.01784232,0.24316418
230,1,0,0.786643,0.78664291,0.00650464,0.04572529,0.01061891,0.00202160,0.00870069,0.00969565,0.13009025
231,1,0,0.603842,0.60384232,0.01192637,0.07524066,0.01293030,0.00252358,0.01416666,0.01026449,0.26910552
232,1,0,0.689656,0.68965578,0.02318347,0.09904194,0.04256625,0.00509815,0.02196598,0.01246093,0.10602754
233,1,0,0.592058,0.59205824,0.01711069,0.13607888,0.02084621,0.00500681,0.03788146,0.01566338,0.17535432
