frame,face_detected,label,confidence,p0,p1,p2,p3,p4,p5,p6,p7
165,1,2,0.691937,0.18329688,0.01120563,0.69193706,0.02058969,0.00659943,0.06090405,0.00663377,0.01883349
166,1,2,0.695167,0.17520286,0.00964779,0.69516673,0.02201034,0.00652138,0.06966087,0.00590718,0.01588285
167,1,2,0.594788,0.26539542,0.00946103,0.59478824,0.02333768,0.00574210,0.08206727,0.00532495,0.01388331
168,1,2,0.555197,0.30248216,0.01018547,0.55519689,0.02481789,0.00567716,0.08215398,0.00595851,0.01352794
169,1,2,0.566178,0.30570844,0.00897210,0.56617835,0.02256901,0.00539152,0.07366767,0.00552203,0.01199088
170,1,2,0.598126,0.28559882,0.00778459,0.59812621,0.02113495,0.00543010,0.06600559,0.00547229,0.01044745
171,1,2,0.608350,0.26787343,0.00731529,0.60834955,0.02054749,0.00652071,0.07194744,0.00722632,0.01021977
172,1,2,0.615946,0.26131804,0.00668840,0.61594635,0.01935500,0.00684216,0.07303770,0.00727691,0.00953543
173,1,2,0.645411,0.24131513,0.00601865,0.64541094,0.01727780,0.00670905,0.06680723,0.00741013,0.00905107
174,1,2,0.655606,0.24499906,0.00531113,0.65560576,0.01515768,0.00611320,0.05635649,0.00757865,0.00887803
175,1,2,0.628481,0.28203050,0.00499115,0.62848143,0.01452290,0.00612495,0.04821811,0.00711864,0.00851233
176,1,2,0.627155,0.28951563,0.00503746,0.62715476,0.01396213,0.00589526,0.04225216,0.00714416,0.00903843
177,1,2,0.654575,0.26501360,0.00498352,0.65457455,0.01218041,0.00549111,0.04194869,0.00683488,0.00897323
178,1,2,0.667604,0.25700638,0.00494500,0.66760434,0.01073008,0.00482840,0.04021220,0.00610139,0.00857221
179,1,2,0.647450,0.28049678,0.00523109,0.64744957,0.01002249,0.00436044,0.03643149,0.00570261,0.01030553
180,1,2,0.609187,0.32068520,0.00548094,0.60918713,0.01070277,0.00395980,0.03437018,0.00528024,0.01033374
181,1,2,0.667341,0.27035507,0.00462195,0.66734084,0.00920637,0.00354767,0.03110301,0.00488853,0.00893656
182,1,2,0.599563,0.33718581,0.00523808,0.59956301,0.01039601,0.00351527,0.02798366,0.00585523,0.01026293
183,1,2,0.607118,0.33362632,0.00483233,0.60711776,0.01083049,0.00358140,0.02446773,0.00610671,0.00943726
184,1,2,0.592548,0.34916564,0.00506330,0.59254811,0.01091551,0.00355612,0.02259377,0.00610919,0.01004835
185,1,2,0.638835,0.30961821,0.00445193,0.63883463,0.00943398,0.00336444,0.01958662,0.00560832,0.00910188
186,1,2,0.641391,0.30912447,0.00426863,0.64139132,0.00883677,0.00318996,0.01907081,0.00555113,0.00856691
187,1,2,0.673253,0.28078504,0.00380668,0.67325347,0.00805131,0.00323123,0.01720629,0.00560601,0.00805998
188,1,2,0.700677,0.25558280,0.00342830,0.70067670,0.00715465,0.00320283,0.01603129,0.00605153,0.00787189
189,1,2,0.730700,0.22883605,0.00302796,0.73070008,0.00648803,0.00318149,0.01423332,0.00621897,0.00731409
190,1,2,0.754706,0.20900106,0.00262913,0.75470615,0.00560201,0.00311043,0.01241302,0.00590333,0.00663486
191,1,2,0.767117,0.20072117,0.00237978,0.76711723,0.00481360,0.00287120,0.01061889,0.00526212,0.00621601
192,1,2,0.765865,0.20327333,0.00243470,0.76586542,0.00435228,0.00264356,0.01012534,0.00461795,0.00668742
193,1,2,0.777262,0.19325298,0.00233509,0.77726164,0.00389439,0.00254428,0.01027860,0.00413548,0.00629755
194,1,2,0.733699,0.23414405,0.00287892,0.73369938,0.00363405,0.00223530,0.01071900,0.00403222,0.00865708
195,1,2,0.757321,0.20227389,0.00299245,0.75732145,0.00363522,0.00269364,0.01631166,0.00534860,0.00942309
196,1,2,0.766083,0.18624407,0.00311993,0.76608318,0.00404169,0.00356377,0.01787840,0.00879189,0.01027708
197,1,2,0.767203,0.18445384,0.00374625,0.76720338,0.00379337,0.00330945,0.01855127,0.00803118,0.01091125
198,1,2,0.747541,0.20258632,0.00398338,0.74754071,0.00425735,0.00314627,0.01961744,0.00737991,0.01148862
199,1,2,0.728751,0.21471971,0.00517175,0.72875096,0.00477589,0.00320592,0.02356215,0.00691415,0.01289948
200,1,2,0.647256,0.27344353,0.00736713,0.64725612,0.00815662,0.00356568,0.03727746,0.00774287,0.01519057
201,1,2,0.577221,0.32240681,0.00893627,0.57722105,0.01107992,0.00360055,0.05264314,0.00768787,0.01642439
202,1,2,0.523474,0.35743899,0.00982233,0.52347414,0.01836404,0.00432070,0.05882947,0.00983758,0.01791274
203,1,2,0.445619,0.43959573,0.01271330,0.44561876,0.01827418,0.00386552,0.05131413,0.00866900,0.01994940
204,1,2,0.463202,0.46320189,0.01135953,0.42483552,0.01790807,0.00389857,0.04840721,0.01119593,0.01919328
205,1,0,0.542131,0.54213069,0.01065849,0.35809708,0.01857014,0.00348469,0.04048335,0.00955980,0.01701576
206,1,0,0.575321,0.57532116,0.01040807,0.33171882,0.01698037,0.00337661,0.03556510,0.00879441,0.01783547
207,1,0,0.630010,0.63000951,0.00971111,0.28100862,0.01961525,0.00313487,0.03333030,0.00788911,0.01530124
208,1,0,0.676289,0.67628947,0.00931086,0.24349342,0.01756513,0.00278056,0.02863681,0.00742006,0.01450370
209,1,0,0.727149,0.72714899,0.00842477,0.20098263,0.01624383,0.00247686,0.02369720,0.00680826,0.01421746
210,1,0,0.765204,0.76520398,0.00771063,0.16797862,0.01574769,0.00232322,0.01970927,0.00685347,0.01447313
211,1,0,0.790566,0.79056624,0.00730885,0.14644039,0.01431160,0.00220803,0.01684770,0.00639425,0.01592295
212,1,0,0.807545,0.80754485,0.00658632,0.13452954,0.01309715,0.00203808,0.01481901,0.00618487,0.01520017
213,1,0,0.829325,0.82932494,0.00663052,0.11475506,0.01148834,0.00174579,0.01327308,0.00577177,0.01701050
214,1,0,0.837268,0.83726838,0.00633999,0.10722849,0.01039829,0.00159377,0.01188611,0.00601296,0.01927202
215,1,0,0.823256,0.82325574,0.00597460,0.12277018,0.00949663,0.00164289,0.01139657,0.00623525,0.01922815
216,1,0,0.820759,0.82075925,0.00690427,0.12020588,0.01082345,0.00188869,0.01173794,0.00701224,0.02066828
217,1,0,0.834499,0.83449949,0.00722960,0.10885187,0.01050256,0.00176460,0.01056107,0.00613913,0.02045169
218,1,0,0.845393,0.84539277,0.00705247,0.10040538,0.01129615,0.00170236,0.00984361,0.00557779,0.01872946
219,1,0,0.833946,0.83394589,0.01253802,0.09402309,0.01085967,0.00151975,0.01377425,0.00502741,0.02831192
220,1,0,0.834223,0.83422284,0.01341714,0.09188060,0.01155140,0.00165883,0.01397427,0.00461825,0.02867667
221,1,0,0.818423,0.81842254,0.01245483,0.10596858,0.01641580,0.00261279,0.01333308,0.00465289,0.02613949
222,1,0,0.778436,0.77843596,0.01088903,0.15208500,0.01566510,0.00306232,0.01232174,0.00472137,0.02281949
223,1,0,0.720870,0.72086969,0.00989942,0.20988060,0.01385683,0.00312923,0.01382707,0.00625356,0.02228358
224,1,0,0.696758,0.69675762,0.00974232,0.22678552,0.01377124,0.00357953,0.01837461,0.00854496,0.02244419
225,1,0,0.701531,0.70153147,0.00920541,0.21748344,0.01651850,0.00381201,0.02108791,0.00971501,0.02064625
226,1,0,0.732467,0.73246657,0.00938179,0.18807131,0.01849249,0.00363127,0.01967253,0.00902434,0.01925969
227,1,0,0.708698,0.70869788,0.00855295,0.21428659,0.01861581,0.00427270,0.01898929,0.00929115,0.01729364
228,1,0,0.691762,0.69176183,0.00784629,0.23308702,0.02024150,0.00464896,0.01741231,0.00918247,0.01581961
229,1,0,0.585897,0.58589724,0.00658803,0.34800771,0.01742886,0.00444613,0.01619257,0.00828478,0.01315466
230,1,0,0.532295,0.53229497,0.00610069,0.40331147,0.01670885,0.00466251,0.01642651,0.00849353,0.01200146
231,1,0,0.513148,0.51314829,0.00623807,0.42386308,0.01571532,0.00474372,0.01607501,0.00809888,0.01211763
232,1,0,0.534474,0.53447417,0.00633214,0.39851593,0.01646301,0.00485729,0.01831603,0.00874206,0.01229937
233,1,0,0.526111,0.52611132,0.00653278,0.39951248,0.01574946,0.00515815,0.02282109,0.01065480,0.01345992
